line_no,name,building_type,start_dynasty,start_year,century,province,dimension,term,term_confidence
585,德胜门箭楼,官府,明,1371,14世纪,北京市,建筑功能,展览馆,0.85
585,德胜门箭楼,官府,明,1371,14世纪,北京市,营造技艺,收分墙体,0.88
585,德胜门箭楼,官府,明,1371,14世纪,北京市,营造技艺,之字形台阶,0.86
585,德胜门箭楼,官府,明,1371,14世纪,北京市,营造技艺,券门砌筑,0.87
585,德胜门箭楼,官府,明,1371,14世纪,北京市,建筑空间布局,前楼后厦,0.93
585,德胜门箭楼,官府,明,1371,14世纪,北京市,建筑空间布局,面阔七间,0.92
585,德胜门箭楼,官府,明,1371,14世纪,北京市,建筑空间布局,瓮城布局,0.91
585,德胜门箭楼,官府,明,1371,14世纪,北京市,建筑空间布局,围院结构,0.9
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑结构体系,府邸,0.85
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑结构体系,花园,0.85
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑结构体系,马号,0.85
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑材料,石,0.55
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑功能,办公用房,0.95
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑功能,故居,0.95
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑功能,学校,0.95
594,醇亲王府,宫殿,清,1644,17世纪,北京市,营造技艺,传统木构架,0.75
594,醇亲王府,宫殿,清,1644,17世纪,北京市,营造技艺,院落式布局施工,0.7
594,醇亲王府,宫殿,清,1644,17世纪,北京市,营造技艺,官式彩画,0.65
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑空间布局,三路并列,0.9
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑空间布局,坐北朝南,0.9
594,醇亲王府,宫殿,清,1644,17世纪,北京市,建筑空间布局,院落分隔,0.9
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑结构体系,抬梁式,0.95
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑结构体系,穿斗式,0.9
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑材料,木材,0.95
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑材料,砖石,0.9
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑材料,琉璃瓦,0.85
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑功能,会馆,0.98
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑功能,议事厅,0.85
598,安徽会馆,官府,清,1869,19世纪,北京市,营造技艺,糯米灰浆,0.9
598,安徽会馆,官府,清,1869,19世纪,北京市,营造技艺,榫卯结构,0.88
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑空间布局,围院结构,0.92
598,安徽会馆,官府,清,1869,19世纪,北京市,建筑空间布局,中轴对称,0.87
600,石家大院,民居,清,1875,19世纪,天津市,建筑结构体系,砖木结构,0.95
600,石家大院,民居,清,1875,19世纪,天津市,建筑结构体系,合院式,0.93
600,石家大院,民居,清,1875,19世纪,天津市,建筑材料,青砖,0.92
600,石家大院,民居,清,1875,19世纪,天津市,建筑材料,木材,0.9
600,石家大院,民居,清,1875,19世纪,天津市,建筑材料,石材,0.89
600,石家大院,民居,清,1875,19世纪,天津市,建筑功能,起居室,0.95
600,石家大院,民居,清,1875,19世纪,天津市,建筑功能,花厅,0.94
600,石家大院,民居,清,1875,19世纪,天津市,建筑功能,戏楼,0.93
600,石家大院,民居,清,1875,19世纪,天津市,建筑功能,佛堂,0.92
600,石家大院,民居,清,1875,19世纪,天津市,营造技艺,砖雕,0.85
600,石家大院,民居,清,1875,19世纪,天津市,营造技艺,木雕,0.85
600,石家大院,民居,清,1875,19世纪,天津市,营造技艺,石雕,0.85
600,石家大院,民居,清,1875,19世纪,天津市,建筑空间布局,四进院落,0.98
600,石家大院,民居,清,1875,19世纪,天津市,建筑空间布局,正偏布局,0.97
600,石家大院,民居,清,1875,19世纪,天津市,建筑空间布局,坐北朝南,0.96
600,石家大院,民居,清,1875,19世纪,天津市,建筑空间布局,长甬道,0.95
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑结构体系,九孔石桥,0.95
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑结构体系,分水尖,0.93
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑结构体系,引桥,0.94
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑结构体系,涵洞,0.9
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑材料,长方巨石,0.98
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑材料,汉白玉,0.97
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑材料,条形方石,0.96
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑材料,铸铁,0.92
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑功能,跨河交通,0.85
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑功能,破冰防凌,0.83
617,永济桥,桥梁,明,1574,16世纪,河北省,营造技艺,起拱技法,0.92
617,永济桥,桥梁,明,1574,16世纪,河北省,营造技艺,石砌拱券,0.9
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑空间布局,主桥-引桥布局,0.94
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑空间布局,对称栏板望柱,0.92
617,永济桥,桥梁,明,1574,16世纪,河北省,建筑空间布局,地袱,0.91
624,常平仓,官府,明,1368,14世纪,河北省,建筑结构体系,悬山式,0.95
624,常平仓,官府,明,1368,14世纪,河北省,建筑结构体系,木柱结构,0.93
624,常平仓,官府,明,1368,14世纪,河北省,建筑材料,木材,0.55
624,常平仓,官府,明,1368,14世纪,河北省,建筑材料,砖石,0.5
624,常平仓,官府,明,1368,14世纪,河北省,建筑功能,官办粮仓,0.98
624,常平仓,官府,明,1368,14世纪,河北省,建筑功能,赈灾仓储,0.97
624,常平仓,官府,明,1368,14世纪,河北省,建筑功能,平抑粮价,0.96
624,常平仓,官府,明,1368,14世纪,河北省,营造技艺,通风天窗,0.92
624,常平仓,官府,明,1368,14世纪,河北省,营造技艺,墙体通风孔,0.9
624,常平仓,官府,明,1368,14世纪,河北省,营造技艺,抗撑压木构,0.89
624,常平仓,官府,明,1368,14世纪,河北省,建筑空间布局,围院结构,0.96
624,常平仓,官府,明,1368,14世纪,河北省,建筑空间布局,中轴对称,0.94
624,常平仓,官府,明,1368,14世纪,河北省,建筑空间布局,四合仓院,0.92
626,单桥,桥梁,明,1629,17世纪,河北省,建筑结构体系,石拱桥,0.95
626,单桥,桥梁,明,1629,17世纪,河北省,建筑结构体系,五孔拱桥,0.93
626,单桥,桥梁,明,1629,17世纪,河北省,建筑结构体系,不对称拱桥,0.9
626,单桥,桥梁,明,1629,17世纪,河北省,建筑材料,青石,0.9
626,单桥,桥梁,明,1629,17世纪,河北省,建筑材料,石材,0.88
626,单桥,桥梁,明,1629,17世纪,河北省,建筑功能,泄水腹拱,0.85
626,单桥,桥梁,明,1629,17世纪,河北省,建筑功能,通航孔,0.83
626,单桥,桥梁,明,1629,17世纪,河北省,建筑功能,减重结构,0.82
626,单桥,桥梁,明,1629,17世纪,河北省,营造技艺,依地势设计,0.9
626,单桥,桥梁,明,1629,17世纪,河北省,营造技艺,腹拱减重法,0.88
626,单桥,桥梁,明,1629,17世纪,河北省,营造技艺,非对称起拱,0.86
626,单桥,桥梁,明,1629,17世纪,河北省,建筑空间布局,南高北低,0.88
626,单桥,桥梁,明,1629,17世纪,河北省,建筑空间布局,不对称布局,0.87
626,单桥,桥梁,明,1629,17世纪,河北省,建筑空间布局,随形就势,0.85
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑结构体系,单孔石拱桥,0.95
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑结构体系,双敞肩式,0.95
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑材料,青石,0.98
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑功能,横跨桥,0.85
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑功能,交通桥,0.83
627,弘济桥,桥梁,明,1582,16世纪,河北省,营造技艺,浮雕装饰,0.92
627,弘济桥,桥梁,明,1582,16世纪,河北省,营造技艺,吸水兽雕刻,0.91
627,弘济桥,桥梁,明,1582,16世纪,河北省,营造技艺,龙纹雕饰,0.9
627,弘济桥,桥梁,明,1582,16世纪,河北省,营造技艺,缠枝花纹,0.9
627,弘济桥,桥梁,明,1582,16世纪,河北省,营造技艺,栏板雕花,0.89
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑空间布局,东西横跨,0.9
627,弘济桥,桥梁,明,1582,16世纪,河北省,建筑空间布局,线性布局,0.88
628,永年城,官府,唐,619,7世纪,河北省,建筑结构体系,城墙,0.95
628,永年城,官府,唐,619,7世纪,河北省,建筑结构体系,重门楼,0.93
628,永年城,官府,唐,619,7世纪,河北省,建筑结构体系,瓮城,0.92
628,永年城,官府,唐,619,7世纪,河北省,建筑结构体系,护城河,0.9
628,永年城,官府,唐,619,7世纪,河北省,建筑材料,砖,0.9
628,永年城,官府,唐,619,7世纪,河北省,建筑材料,土,0.85
628,永年城,官府,唐,619,7世纪,河北省,建筑功能,府治,0.85
628,永年城,官府,唐,619,7世纪,河北省,建筑功能,县治,0.85
628,永年城,官府,唐,619,7世纪,河北省,建筑功能,防御,0.83
628,永年城,官府,唐,619,7世纪,河北省,营造技艺,砖包土筑,0.82
628,永年城,官府,唐,619,7世纪,河北省,营造技艺,大堤修筑,0.8
628,永年城,官府,唐,619,7世纪,河北省,营造技艺,瓮城建造,0.78
628,永年城,官府,唐,619,7世纪,河北省,建筑空间布局,卧牛城,0.9
628,永年城,官府,唐,619,7世纪,河北省,建筑空间布局,四角设门,0.88
628,永年城,官府,唐,619,7世纪,河北省,建筑空间布局,环城街道,0.85
628,永年城,官府,唐,619,7世纪,河北省,建筑空间布局,护城河环绕,0.87
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑结构体系,石拱桥,0.95
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑结构体系,五孔拱券,0.92
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑材料,石材,0.85
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑材料,砖石,0.82
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑功能,交通桥梁,0.75
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑功能,河道跨越,0.73
632,伍仁桥,桥梁,明,1599,16世纪,河北省,营造技艺,明代石作,0.65
632,伍仁桥,桥梁,明,1599,16世纪,河北省,营造技艺,拱券砌筑,0.63
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑空间布局,跨河线性布局,0.7
632,伍仁桥,桥梁,明,1599,16世纪,河北省,建筑空间布局,多孔对称布局,0.68
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑结构体系,包砖夯土结构,0.95
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑结构体系,城墙结构,0.93
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑材料,青砖,0.9
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑材料,夯土,0.9
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑功能,军事防御,0.95
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑功能,行政中心,0.92
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑功能,仓储功能,0.91
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑功能,居住功能,0.9
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑功能,文教功能,0.9
633,万全右卫城,官府,明,1393,14世纪,河北省,营造技艺,夯筑技术,0.85
633,万全右卫城,官府,明,1393,14世纪,河北省,营造技艺,外包砖工艺,0.85
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑空间布局,十字街布局,0.95
633,万全右卫城,官府,明,1393,14世纪,河北省,建筑空间布局,功能分区布局,0.94
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑结构体系,悬山顶,0.95
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑结构体系,二层楼阁式,0.93
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑结构体系,四合院,0.95
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑结构体系,过街楼,0.9
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑材料,石牌坊,0.55
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑材料,砖木结构,0.5
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑功能,祠堂,0.9
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑功能,文庙,0.88
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑功能,防御体系,0.9
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑功能,府邸,0.85
736,柳氏民居,民居,明,1406,15世纪,山西省,营造技艺,榫卯结构,0.75
736,柳氏民居,民居,明,1406,15世纪,山西省,营造技艺,砖雕,0.7
736,柳氏民居,民居,明,1406,15世纪,山西省,营造技艺,木构架,0.72
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑空间布局,中轴对称,0.95
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑空间布局,坐北朝南,0.95
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑空间布局,三区布局,0.93
736,柳氏民居,民居,明,1406,15世纪,山西省,建筑空间布局,环形小街,0.9
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑结构体系,蜂窝城,0.95
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑结构体系,内城外城结构,0.93
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑材料,砖石砌筑,0.85
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑材料,夯土墙,0.8
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑材料,窑洞式墙体,0.82
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑功能,基层防御,0.9
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑功能,堡寨体系,0.88
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑功能,军事辅助功能,0.85
737,湘峪古堡,民居,明,1614,17世纪,山西省,营造技艺,依山就势营造,0.87
737,湘峪古堡,民居,明,1614,17世纪,山西省,营造技艺,堡寨联防布局,0.84
737,湘峪古堡,民居,明,1614,17世纪,山西省,营造技艺,窑洞嵌墙技法,0.81
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑空间布局,三街九巷,0.95
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑空间布局,围院式布局,0.92
737,湘峪古堡,民居,明,1614,17世纪,山西省,建筑空间布局,三都堂中心布局,0.9
744,王家大院,民居,明,1573,16世纪,山西省,建筑结构体系,城堡式住宅,0.92
744,王家大院,民居,明,1573,16世纪,山西省,建筑结构体系,依山而建,0.92
744,王家大院,民居,明,1573,16世纪,山西省,建筑结构体系,坐北朝南,0.92
744,王家大院,民居,明,1573,16世纪,山西省,建筑材料,砖,0.55
744,王家大院,民居,明,1573,16世纪,山西省,建筑材料,石,0.55
744,王家大院,民居,明,1573,16世纪,山西省,建筑材料,木,0.55
744,王家大院,民居,明,1573,16世纪,山西省,建筑功能,民居,0.85
744,王家大院,民居,明,1573,16世纪,山西省,建筑功能,博物馆,0.85
744,王家大院,民居,明,1573,16世纪,山西省,建筑功能,艺术馆,0.85
744,王家大院,民居,明,1573,16世纪,山西省,营造技艺,砖雕,0.95
744,王家大院,民居,明,1573,16世纪,山西省,营造技艺,石雕,0.95
744,王家大院,民居,明,1573,16世纪,山西省,营造技艺,木雕,0.95
744,王家大院,民居,明,1573,16世纪,山西省,建筑空间布局,院落式布局,0.96
744,王家大院,民居,明,1573,16世纪,山西省,建筑空间布局,东大院,0.96
744,王家大院,民居,明,1573,16世纪,山西省,建筑空间布局,西大院,0.96
744,王家大院,民居,明,1573,16世纪,山西省,建筑空间布局,孝义祠,0.96
744,王家大院,民居,明,1573,16世纪,山西省,建筑空间布局,坐北朝南,0.96
748,曹家大院,民居,明,1573,16世纪,山西省,建筑结构体系,堂楼结构,0.93
748,曹家大院,民居,明,1573,16世纪,山西省,建筑结构体系,穿堂院落,0.91
748,曹家大院,民居,明,1573,16世纪,山西省,建筑结构体系,四层木构,0.88
748,曹家大院,民居,明,1573,16世纪,山西省,建筑材料,砖石,0.65
748,曹家大院,民居,明,1573,16世纪,山西省,建筑材料,木材,0.6
748,曹家大院,民居,明,1573,16世纪,山西省,建筑功能,民居,0.85
748,曹家大院,民居,明,1573,16世纪,山西省,建筑功能,博物馆,0.83
748,曹家大院,民居,明,1573,16世纪,山西省,营造技艺,南北融合风格,0.8
748,曹家大院,民居,明,1573,16世纪,山西省,营造技艺,中西合璧营造,0.78
748,曹家大院,民居,明,1573,16世纪,山西省,建筑空间布局,寿字形布局,0.95
748,曹家大院,民居,明,1573,16世纪,山西省,建筑空间布局,三进院落,0.92
748,曹家大院,民居,明,1573,16世纪,山西省,建筑空间布局,十五小院,0.9
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑结构体系,重檐歇山顶,0.92
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑结构体系,高台建筑,0.9
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑结构体系,四角瑞兽装饰,0.88
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑材料,青砖,0.85
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑材料,木材,0.87
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑材料,灰瓦,0.84
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑功能,衙署,0.95
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑功能,知府眷属院,0.93
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑功能,办公院,0.92
759,潞安府衙,官府,隋,583,6世纪,山西省,建筑功能,西花园,0.91
759,潞安府衙,官府,隋,583,6世纪,山西省,营造技艺,榫卯结构,0.86
